7002,Prism Metallic,∠,32,45,57,208.80,0.28,0.17,17.82,-1.75,-9.42,LThanda
7003,Rich Gold Metallic,∧,110,96,72,37.89,0.21,0.36,41.45,1.68,15.80,LThanda
7004,Pewter Metallic,∩,42,43,48,230.00,0.07,0.18,17.61,0.82,-3.39,LThanda
7005,Silver Metallic,∪,104,103,99,48.00,0.02,0.40,43.57,-0.41,2.39,LThanda
7006,Dark Gold Metallic,∫,142,118,89,32.83,0.23,0.45,51.19,4.99,19.48,LThanda
7007,Classic Gold Metallic,∬,108,96,70,41.05,0.21,0.35,41.21,0.51,16.63,LThanda
7008,Light Gold Metallic,∭,110,103,76,47.65,0.18,0.36,43.56,-1.89,16.26,LThanda
7009,Platinum Metallic,∮,102,99,84,50.00,0.10,0.36,41.83,-1.66,8.96,LThanda
3001,Neon Green,∯,116,189,75,98.42,0.46,0.52,69.91,-42.95,49.40,LThanda
3002,Neon Yellow,∰,232,207,24,52.79,0.82,0.50,82.83,-7.44,80.58,LThanda
3003,Neon Pink,∴,245,57,97,347.23,0.90,0.59,55.28,71.40,22.89,LThanda
3004,Neon Orange,∵,245,105,62,14.10,0.90,0.60,61.54,51.34,49.83,LThanda
4001,Glow In The Dark,∶,196,197,197,180.00,0.01,0.77,79.44,-0.34,-0.13,LThanda
8330,Light Orange,∷,240,125,25,27.91,0.88,0.52,64.37,38.72,66.72,LThanda
8331,Mid Orange,∻,242,111,38,21.47,0.89,0.55,61.99,46.65,60.75,LThanda
8332,Bright Orange,∼,239,91,39,15.60,0.86,0.55,58.02,54.73,56.76,LThanda
8333,Dark Orange,∽,241,80,40,11.94,0.88,0.55,56.68,59.96,55.29,LThanda
8334,Flame,≀,215,58,42,5.55,0.68,0.50,49.06,59.85,45.59,LThanda
8339,Deep Coral,≅,237,92,61,10.57,0.83,0.58,58.03,54.32,46.23,LThanda
8340,Tangerine,≈,228,53,37,5.03,0.78,0.52,50.89,65.23,50.66,LThanda
8343,Pink Pearl,≠,233,150,118,16.70,0.72,0.69,69.78,27.80,29.79,LThanda
8344,Light Terra Cotta,≡,239,120,76,16.20,0.84,0.62,63.59,42.59,44.73,LThanda
8345,Terra Cotta,≤,204,79,49,11.61,0.61,0.50,50.28,48.01,42.57,LThanda
8346,Dark Terra Cotta,≥,205,75,43,11.85,0.65,0.49,49.72,49.92,45.13,LThanda
8347,Pink Marble,⊂,220,130,97,16.10,0.64,0.62,63.38,31.46,32.65,LThanda
8354,Mid Nacre,⊃,225,175,152,18.90,0.55,0.74,75.41,15.06,18.79,LThanda
8362,Skin Tone,⊄,220,137,87,22.56,0.66,0.60,64.80,26.99,39.77,LThanda
8363,Dark Skin Tone,⊆,212,106,63,17.32,0.63,0.54,56.75,38.58,42.67,LThanda
8004,Pale Rose,⊇,211,139,138,0.82,0.45,0.68,65.08,27.33,11.87,LThanda
8005,Mid Rose,⊕,222,127,130,358.11,0.59,0.68,63.61,36.93,14.53,LThanda
8006,Rose,⊖,208,82,87,357.62,0.57,0.57,51.99,50.20,23.28,LThanda
8011,Blush,⊗,224,102,89,5.78,0.69,0.61,58.10,46.63,30.52,LThanda
8016,Musk,⊘,234,115,125,354.96,0.74,0.68,62.71,46.85,16.37,LThanda
8017,Dark Musk,⊙,223,70,82,355.29,0.71,0.57,52.59,59.77,27.51,LThanda
8027,Pink,⊚,242,136,144,355.47,0.80,0.74,68.39,41.11,13.70,LThanda
8028,Light Hot Pink,⊛,235,91,103,355.00,0.78,0.64,58.15,56.46,22.88,LThanda
8029,Hot Pink,⊜,219,48,62,355.09,0.70,0.52,48.91,64.90,34.57,LThanda
8031,Pale Pink,⊝,238,183,160,17.69,0.70,0.78,78.80,16.79,19.37,LThanda
8032,Light Carnation,⊥,242,138,139,359.42,0.80,0.75,68.69,39.56,16.92,LThanda
8033,Carnation,⊦,233,73,109,346.50,0.78,0.60,55.27,63.54,15.39,LThanda
8035,Pastel Pink,⋅,240,175,159,11.85,0.73,0.78,77.09,21.66,17.57,LThanda
8036,Mid Pink,⌈,234,134,145,353.40,0.70,0.72,66.97,39.36,10.99,LThanda
8037,Floral,⌉,216,98,113,352.37,0.60,0.62,56.61,47.67,14.46,LThanda
8038,Dark Floral,⌊,184,49,81,345.78,0.58,0.46,42.73,55.45,13.79,LThanda
8041,Cerise,⌋,156,32,49,351.77,0.66,0.37,34.65,50.58,22.35,LThanda
8043,Ice Pink,▪,240,195,161,25.82,0.72,0.79,81.91,11.34,23.15,LThanda
8044,Frilly Pink,◉,230,112,120,355.93,0.70,0.67,61.45,46.44,17.42,LThanda
8048,Light Frilly Pink,◊,234,148,152,357.21,0.67,0.75,70.13,32.87,11.55,LThanda
8049,Lilac Pink,○,217,122,132,353.68,0.56,0.66,61.94,37.92,10.96,LThanda
8050,Light Fuschia,◎,198,91,103,353.27,0.48,0.57,52.36,43.79,14.05,LThanda
8051,Fuschia,☆,176,52,74,349.35,0.54,0.45,41.50,51.36,16.23,LThanda
8052,Dark Fuschia,¼,150,31,60,345.38,0.66,0.35,33.54,49.78,13.57,LThanda
8053,Deep Blush,½,154,11,43,346.57,0.87,0.32,32.44,54.50,23.39,LThanda
8054,Baby Pink,¾,235,158,169,351.43,0.66,0.77,72.88,30.12,6.06,LThanda
8055,Light Magenta,⅕,169,74,98,344.84,0.39,0.48,44.54,41.40,5.41,LThanda
8056,Mid Magenta,⅖,164,52,86,341.79,0.52,0.42,39.61,48.57,5.74,LThanda
8057,Magenta,⅗,116,22,47,344.04,0.68,0.27,25.24,41.41,9.80,LThanda
8058,Dark Magenta,⅘,94,17,36,345.19,0.69,0.22,19.67,35.26,9.09,LThanda
8059,Lolly Pink,⅙,221,119,135,350.59,0.60,0.67,61.93,41.26,9.29,LThanda
8060,Light Jazz Pink,⅚,233,105,131,347.81,0.74,0.66,60.84,51.90,10.29,LThanda
8061,Jazz Pink,⅛,219,73,107,346.03,0.67,0.57,52.83,59.14,12.83,LThanda
8062,Mid Jazz Pink,⅜,212,50,94,343.70,0.65,0.51,48.37,64.16,14.32,LThanda
8063,Dark Jazz Pink,⅝,195,34,68,347.33,0.70,0.45,43.01,62.21,22.63,LThanda
8064,Cyclamen,⅞,170,16,55,344.81,0.83,0.36,36.35,58.53,21.27,LThanda
8065,Light Cyclamen,←,215,77,115,343.48,0.63,0.57,52.94,56.98,8.11,LThanda
8066,Mid Cyclamen,↑,212,39,88,343.01,0.69,0.49,47.17,66.76,16.37,LThanda
8067,Dark Cyclamen,→,192,14,62,343.82,0.86,0.40,41.01,64.80,23.70,LThanda
8068,Pink Mist,↓,224,168,173,354.64,0.47,0.77,74.11,21.30,5.47,LThanda
8069,Crepe Myrtle,↔,214,133,169,333.33,0.50,0.68,64.91,35.91,-5.86,LThanda
8070,Light Puce,↕,218,132,164,337.67,0.54,0.69,65.03,37.12,-2.80,LThanda
8071,Puce,↖,203,66,126,333.72,0.57,0.53,49.62,58.89,-3.57,LThanda
8072,Dark Puce,↗,170,17,80,335.29,0.82,0.37,36.98,59.97,5.97,LThanda
8073,Bright Cerise,↘,169,20,84,334.23,0.79,0.37,37.07,59.51,3.50,LThanda
8074,Port Wine,↙,122,8,41,342.63,0.88,0.25,25.17,46.24,14.05,LThanda
8075,Pale Soft Pink,↚,224,153,145,6.08,0.56,0.72,69.95,25.61,15.01,LThanda
8076,Soft Pink,↛,216,126,125,0.66,0.54,0.67,62.51,34.67,15.72,LThanda
8077,Rose Bud,↜,195,96,99,358.18,0.45,0.57,52.81,39.80,16.95,LThanda
8082,Pink Haze,↝,176,121,124,356.73,0.26,0.58,56.45,21.92,7.06,LThanda
8083,Blossom,↞,233,162,153,6.75,0.65,0.76,73.20,25.19,15.29,LThanda
8084,Sweet Pea,↟,161,96,124,334.15,0.26,0.50,48.76,30.26,-4.34,LThanda
8085,Rose Quartz,↠,127,56,68,349.86,0.39,0.36,33.47,31.96,7.64,LThanda
8086,Mid Garnet,↡,100,36,48,348.75,0.47,0.27,24.27,30.04,7.30,LThanda
8087,Garnet,↢,89,27,41,346.45,0.53,0.23,20.31,29.72,6.29,LThanda
8336,Feather Pink,↣,236,151,129,12.34,0.74,0.72,70.56,29.50,24.89,LThanda
8337,Light Coral,↤,238,132,106,11.82,0.80,0.67,66.31,38.12,31.94,LThanda
8338,Coral,↥,237,115,89,10.54,0.80,0.64,62.50,45.07,36.42,LThanda
8342,Pearl,↦,212,168,147,19.38,0.43,0.70,72.30,13.15,17.00,LThanda
8353,Light Nacre,↨,223,177,162,14.75,0.49,0.75,75.91,14.54,14.03,LThanda
8369,Light Ballet Pink,↩,227,169,147,16.50,0.59,0.73,74.07,18.42,19.68,LThanda
8370,Ballet Slipper Pink,↪,233,152,128,13.71,0.70,0.71,70.41,27.71,25.17,LThanda
8371,Pale Salmon,↫,216,144,122,14.04,0.55,0.66,66.48,24.72,22.84,LThanda
8372,Salmon,↬,207,120,94,13.81,0.54,0.59,59.44,31.39,28.93,LThanda
8378,Ice Burgundy,↭,203,150,143,7.00,0.37,0.68,66.89,18.92,11.50,LThanda
8007,Dark Rose,↮,186,62,68,357.10,0.50,0.49,44.66,50.17,24.41,LThanda
8008,Geranium,↯,166,43,50,356.59,0.59,0.41,37.96,50.04,26.24,LThanda
8010,Light Blush,↰,229,143,123,11.32,0.67,0.69,67.82,30.43,24.36,LThanda
8012,Pale Scarlet,↱,228,69,66,1.11,0.75,0.58,53.11,60.87,37.59,LThanda
8013,Scarlet,↲,201,43,47,358.48,0.65,0.48,44.73,60.56,37.58,LThanda
8014,Bright Red,↳,172,15,30,354.27,0.84,0.37,36.38,58.24,36.78,LThanda
8015,Red,↴,148,9,21,354.82,0.89,0.31,30.75,52.40,34.69,LThanda
8018,Lipstick,↵,211,44,60,354.25,0.65,0.50,46.94,63.67,33.05,LThanda
8019,Flamingo,↶,216,37,48,356.31,0.71,0.50,47.15,66.38,40.48,LThanda
8020,Flag Red,↷,186,10,25,354.89,0.90,0.38,39.12,62.45,43.08,LThanda
8021,Crimson,↸,143,16,30,353.39,0.80,0.31,30.17,50.07,28.41,LThanda
8022,Dark Crimson,↹,113,11,29,349.41,0.82,0.24,23.13,42.42,19.24,LThanda
8023,Burgundy,↺,92,9,23,349.88,0.82,0.20,18.07,36.25,16.12,LThanda
8024,Claret,↻,115,17,34,349.59,0.74,0.26,24.20,41.76,17.27,LThanda
8025,Ruby,↼,105,8,27,348.25,0.86,0.22,21.04,40.64,17.65,LThanda
8026,Shiraz,↽,70,10,21,349.00,0.75,0.16,13.07,28.58,37.71,LThanda
8030,Bright Pink,↾,211,38,56,353.76,0.69,0.49,46.34,65.06,34.70,LThanda
8042,Wine,↿,91,13,29,347.69,0.75,0.20,18.37,35.12,12.20,LThanda
8078,Light Dusky Pink,⇀,153,66,73,355.17,0.40,0.43,39.83,37.07,13.93,LThanda
8079,Dusky Pink,⇁,135,52,56,357.11,0.44,0.37,33.76,35.90,15.95,LThanda
8080,Dark Dusky Pink,⇂,110,39,45,354.93,0.48,0.29,26.61,32.03,12.81,LThanda
8081,Sangria,⇃,84,24,28,356.00,0.56,0.21,18.46,28.12,12.74,LThanda
8088,Dark Garnet,⇄,85,22,35,347.62,0.59,0.21,18.48,30.04,7.86,LThanda
8335,Poppy,⇅,196,44,38,2.28,0.68,0.46,43.77,58.48,41.27,LThanda
8341,Sunset,⇆,215,34,39,358.34,0.73,0.49,46.63,66.51,44.81,LThanda
8348,Light Brick Red,⇇,209,100,64,14.90,0.61,0.54,55.11,40.50,40.18,LThanda
8349,Brick Red,⇈,174,68,44,11.08,0.60,0.43,43.23,41.96,36.20,LThanda
8350,Dark Brick Red,⇉,167,59,44,7.32,0.58,0.41,40.45,43.57,32.78,LThanda
8351,Rust,⇊,144,42,34,4.36,0.62,0.35,33.35,42.35,29.53,LThanda
8352,Dark Rust,⇋,119,35,30,3.37,0.60,0.29,27.35,36.26,23.88,LThanda
8373,Mid Salmon,⇌,218,117,96,10.33,0.62,0.62,60.31,37.41,29.23,LThanda
8374,Dark Salmon,⇍,184,80,68,6.21,0.46,0.49,47.42,41.24,27.82,LThanda
8375,Siena,⇎,177,67,56,5.45,0.52,0.46,43.72,44.14,30.05,LThanda
8376,Dark Siena,⇏,162,53,52,0.55,0.51,0.42,38.68,44.86,25.72,LThanda
8377,Light Burgundy,⇐,133,39,46,355.53,0.55,0.34,30.96,40.44,18.66,LThanda
8002,White,⇑,222,218,208,42.86,0.18,0.84,87.11,-0.37,5.39,LThanda
8003,Ecru,⇒,235,200,174,25.57,0.60,0.80,82.93,8.51,17.59,LThanda
8291,Ivory,⇓,174,167,156,36.67,0.10,0.65,68.78,0.56,6.57,LThanda
8295,Steam Cloud,⇔,180,170,145,42.86,0.19,0.64,69.82,-0.59,14.19,LThanda
8299,Bone,⇕,196,171,143,31.70,0.31,0.66,71.45,4.76,17.76,LThanda
8301,Sand,⇖,168,127,103,22.15,0.27,0.53,56.57,12.55,19.19,LThanda
8382,Porcelain Pink,⇗,211,157,144,11.64,0.43,0.70,69.45,18.33,14.66,LThanda
8383,Light Mole Pink,⇘,214,156,142,11.67,0.47,0.70,69.49,19.77,15.86,LThanda
8394,Magnolia,⇙,223,191,171,23.08,0.45,0.77,79.55,8.34,14.30,LThanda
8395,Pampas,⇚,211,179,160,22.35,0.37,0.73,75.22,8.63,13.98,LThanda
8396,Light Latte,⇛,191,157,144,16.60,0.27,0.66,67.43,10.59,11.52,LThanda
8406,Baby Blossom,⇜,211,173,156,18.55,0.38,0.72,73.63,11.29,13.93,LThanda
8411,Frost,⇝,200,198,198,0.00,0.02,0.78,80.04,0.70,0.24,LThanda
8412,Alabaster,⇞,207,192,151,43.93,0.37,0.70,77.99,-1.06,22.61,LThanda
8413,Light Stone,⇟,184,167,148,31.67,0.20,0.65,69.45,3.03,12.06,LThanda
8414,Mid Stone,⇠,153,141,128,31.20,0.11,0.55,59.32,2.20,8.54,LThanda
8419,Ash,⇡,150,145,134,41.25,0.07,0.56,60.30,-0.16,6.49,LThanda
8423,Frosty Pink,⇢,204,175,158,22.17,0.31,0.71,73.52,7.83,12.59,LThanda
8424,Light Clay,⇣,174,141,121,22.64,0.25,0.58,61.16,9.48,15.38,LThanda
8428,Snow Drift,⇤,200,175,161,21.54,0.26,0.71,73.23,6.77,10.48,LThanda
8429,Twig,⇥,163,128,116,15.32,0.20,0.55,56.57,11.67,11.66,LThanda
8434,Arctic Grey,⇦,160,160,150,60.00,0.05,0.61,65.61,-1.85,5.20,LThanda
8435,Cement,⇧,131,121,118,13.85,0.05,0.49,51.62,3.27,3.02,LThanda
8440,Pale Dove,⇨,164,163,159,48.00,0.03,0.63,66.97,-0.39,2.19,LThanda
8441,Dove,⇩,133,133,139,240.00,0.03,0.53,55.71,1.21,-3.22,LThanda
8300,Cream,➘,205,170,115,36.67,0.47,0.63,71.53,5.49,33.09,LThanda
8305,Straw,➙,225,140,55,30.00,0.74,0.55,65.78,25.66,56.50,LThanda
8306,Cadmium,➚,191,116,46,28.97,0.61,0.46,55.85,23.88,49.13,LThanda
8313,Sahara,➛,213,158,87,33.81,0.60,0.59,68.96,12.77,44.54,LThanda
8314,Canary,➜,201,146,64,35.91,0.56,0.52,64.44,12.65,50.21,LThanda
8315,Harvest Gold,➝,202,143,58,35.42,0.58,0.51,63.76,14.40,52.26,LThanda
8316,Sunflower,➞,176,108,34,31.27,0.68,0.41,51.92,21.32,49.81,LThanda
8317,Citrus,➟,204,183,66,50.87,0.58,0.53,74.25,-5.72,59.75,LThanda
8318,Dark Citrus,➠,226,188,12,49.35,0.90,0.47,77.38,-0.45,77.89,LThanda
8319,Wattle,➡,235,191,14,48.05,0.89,0.49,79.02,1.92,79.25,LThanda
8320,Dark Wattle,➢,227,173,7,45.27,0.94,0.46,73.70,7.81,75.83,LThanda
8321,Primrose Yellow,➣,224,187,113,40.00,0.64,0.66,77.63,4.04,42.21,LThanda
8322,Dark Primrose,➤,234,192,90,42.50,0.77,0.64,79.57,3.76,55.86,LThanda
8323,Lemon Cadmium,➥,227,180,21,46.31,0.83,0.49,75.47,4.28,75.23,LThanda
8324,Sunshine,➧,235,165,20,40.47,0.84,0.50,72.64,15.65,73.66,LThanda
8325,Marigold,➨,247,162,36,35.83,0.93,0.55,73.38,22.63,71.11,LThanda
8326,Baby Yellow,➩,236,186,111,36.00,0.77,0.68,78.52,9.30,44.58,LThanda
8327,Lemon Yellow,➪,237,184,97,37.29,0.80,0.65,77.96,9.67,50.81,LThanda
8328,Daffodil,➫,231,167,35,40.41,0.80,0.52,72.73,13.17,70.10,LThanda
8329,Chrome,➬,239,144,40,31.36,0.86,0.55,68.35,28.85,65.29,LThanda
8360,Parchment,➭,228,194,139,37.08,0.62,0.72,80.15,4.61,32.15,LThanda
8361,Light Skin Tone,➮,238,176,119,28.74,0.78,0.70,76.41,16.08,37.92,LThanda
