MD17,MD17,±,174,206,240,210.91,0.69,0.81,81.53,-3.08,-20.23,surf00049
MD18,MD18,²,179,142,219,268.83,0.52,0.71,65.00,28.82,-34.13,surf00049
MD19,MD19,³,232,210,234,295.00,0.36,0.87,86.60,11.82,-9.01,surf00049
MD20,MD20,´,180,96,195,290.91,0.45,0.57,54.04,49.03,-37.70,surf00049
MD21,MD21,µ,132,42,148,290.94,0.56,0.37,35.40,52.73,-39.87,surf00049
MD22,MD22,¶,75,94,158,226.27,0.36,0.46,41.17,11.70,-37.08,surf00049
MD23,MD23,·,214,210,226,255.00,0.22,0.85,84.94,4.33,-7.39,surf00049
MD24,MD24,¸,119,118,209,240.66,0.50,0.64,53.47,23.43,-46.98,surf00049
MD25,MD25,¹,56,55,168,240.53,0.51,0.44,30.40,36.55,-60.50,surf00049
MD26,MD26,º,221,200,221,300.00,0.24,0.83,82.86,11.03,-7.74,surf00049
ME1,ME1,»,253,214,201,15.00,0.93,0.89,88.54,11.64,11.47,surf00049
ME2,ME2,¿,255,216,244,316.92,1.00,0.92,90.28,18.14,-8.61,surf00049
ME3,ME3,×,255,160,195,337.89,1.00,0.81,76.28,39.72,-3.02,surf00049
ME4,ME4,÷,246,122,171,336.29,0.87,0.72,66.86,52.59,-3.65,surf00049
ME5,ME5,À,218,91,149,332.60,0.63,0.61,56.64,55.49,-6.56,surf00049
ME6,ME6,Á,255,75,120,345.00,1.00,0.65,59.57,70.07,15.44,surf00049
ME7,ME7,Â,158,21,107,322.34,0.77,0.35,35.73,58.88,-13.47,surf00049
ME8,ME8,Ã,255,225,230,350.00,1.00,0.94,92.05,11.11,1.34,surf00049
ME9,ME9,Ä,243,120,202,320.00,0.84,0.71,67.09,56.83,-20.81,surf00049
ME10,ME10,Å,190,49,109,334.47,0.59,0.47,44.59,59.61,-0.85,surf00049
ME11,ME11,Æ,255,232,218,22.70,1.00,0.93,93.47,5.60,9.64,surf00049
ME12,ME12,Ç,255,165,198,338.00,1.00,0.82,77.43,37.55,-2.97,surf00049
ME13,ME13,È,181,56,131,324.00,0.53,0.46,44.65,57.09,-14.44,surf00049
ME14,ME14,É,255,221,199,23.57,1.00,0.89,90.37,8.45,15.13,surf00049
ME15,ME15,Ê,229,198,208,340.65,0.37,0.84,82.70,12.57,-0.95,surf00049
ME16,ME16,Ë,249,242,235,30.00,0.54,0.95,95.85,1.15,4.19,surf00049
ME17,ME17,Ì,231,220,230,305.45,0.19,0.88,88.87,5.52,-3.55,surf00049
ME18,ME18,Í,255,211,230,334.09,1.00,0.91,88.71,18.39,-3.55,surf00049
ME19,ME19,Î,255,213,236,327.14,1.00,0.92,89.35,18.34,-5.78,surf00049
ME20,ME20,Ï,243,220,232,328.70,0.49,0.91,89.89,9.93,-2.99,surf00049
ME21,ME21,Ð,189,156,163,347.27,0.20,0.68,67.46,13.35,0.94,surf00049
ME22,ME22,Ñ,197,120,165,324.94,0.40,0.62,59.91,36.36,-11.26,surf00049
ME23,ME23,Ò,163,122,155,311.71,0.18,0.56,56.16,21.58,-11.51,surf00049
ME24,ME24,Ó,244,232,255,271.30,1.00,0.95,93.52,8.15,-9.65,surf00049
MF1,MF1,Ô,255,127,103,9.47,1.00,0.70,67.59,46.74,35.69,surf00049
MF2,MF2,Õ,255,93,70,7.46,1.00,0.64,61.25,60.34,45.88,surf00049
MF3,MF3,Ö,227,86,74,4.71,0.73,0.59,55.56,54.11,35.94,surf00049
MF4,MF4,Ø,199,39,13,8.39,0.88,0.42,43.69,60.30,52.66,surf00049
MF5,MF5,Ù,190,10,39,350.33,0.90,0.39,40.10,63.83,36.60,surf00049
MF6,MF6,Ú,131,65,30,20.79,0.63,0.32,35.40,25.64,33.32,surf00049
MF7,MF7,Û,115,0,55,331.30,1.00,0.23,23.41,47.05,1.67,surf00049
MF8,MF8,Ü,171,0,34,348.07,1.00,0.34,35.54,60.00,33.53,surf00049
MF9,MF9,Ý,222,121,149,343.37,0.60,0.67,62.82,42.25,2.58,surf00049
MF10,MF10,Þ,171,97,60,20.00,0.48,0.45,48.93,26.61,33.75,surf00049
MF11,MF11,ß,92,41,41,0.00,0.38,0.26,23.74,23.34,11.09,surf00049
MF12,MF12,à,243,68,97,350.06,0.88,0.61,56.14,67.42,23.96,surf00049
MF13,MF13,á,198,66,57,3.83,0.55,0.50,47.23,51.92,34.52,surf00049
MF14,MF14,â,255,165,187,345.33,1.00,0.82,77.14,36.03,2.61,surf00049
MF15,MF15,ã,188,0,24,352.34,1.00,0.37,39.17,64.01,43.81,surf00049
MF16,MF16,ä,255,215,203,13.85,1.00,0.90,89.00,12.13,11.10,surf00049
MF17,MF17,å,241,157,138,11.07,0.79,0.74,72.66,29.18,22.90,surf00049
MF18,MF18,æ,220,123,69,21.46,0.68,0.57,61.49,33.27,45.22,surf00049
MF19,MF19,ç,199,70,81,354.88,0.54,0.53,48.41,51.99,21.87,surf00049
MF20,MF20,è,216,168,158,10.34,0.43,0.73,72.94,16.17,11.93,surf00049
MF21,MF21,é,235,157,185,338.46,0.66,0.77,73.08,32.90,-2.49,surf00049
MF22,MF22,ê,255,212,212,0.00,1.00,0.92,88.50,15.02,5.64,surf00049
