Y2,Y2,254,180,129,#FEB481,Asher
Y3,Y3,215,250,160,#D7FAA0,Asher
Y4,Y4,139,219,250,#8BDBFA,Asher
Y5,Y5,233,135,234,#E987EA,Asher
ZG1,ZG1,218,171,179,#DAABB3,Asher
ZG2,ZG2,214,170,135,#D6AA87,Asher
ZG3,ZG3,193,189,141,#C1BD8D,Asher
ZG4,ZG4,150,134,159,#96869F,Asher
ZG5,ZG5,132,144,166,#8490A6,Asher
ZG6,ZG6,148,191,226,#94BFE2,Asher
ZG7,ZG7,226,169,210,#E2A9D2,Asher
ZG8,ZG8,171,145,192,#AB91C0,Asher
